Population,Median Age,Household Income,Per Capita Income,Masters holders,Median gross rent,Poverty Rate,Unemployment rate,pop_arc/eng,house_age,Population Density
1436.0,41.0,33068.0,17313.0,19.0,738.0,14.623955431754876,0.4178272980501393,0,33,68.39397980567728
34333.0,38.9,40877.0,20158.0,987.0,718.0,22.66915212769056,5.397139778056098,202,44,416.54635235310536
34044.0,44.7,76627.0,48800.0,3841.0,1109.0,6.896956879332628,2.511455763130067,268,62,2582.0250284414105
52063.0,34.6,82680.0,29927.0,2413.0,1243.0,7.2950079711119225,2.7082573036513455,1229,17,1580.3964423397988
3611.0,45.9,30347.0,19826.0,43.0,394.0,24.508446413735808,5.344779839379673,56,49,30.461520292214637
53720.0,33.1,39219.0,16949.0,745.0,757.0,22.52978406552495,4.314966492926286,128,49,1297.2711905336876
41010.0,33.8,42777.0,22523.0,1401.0,981.0,22.66276517922458,5.001219214825652,216,70,7710.095882684715
4621.0,40.4,33036.0,18544.0,144.0,609.0,23.046959532568717,3.5922960398182213,9,48,68.155336941933
1161.0,60.5,46328.0,38461.0,119.0,1229.0,3.7037037037037037,1.119724375538329,12,37,96.47664949310287
3171.0,35.9,59766.0,26408.0,116.0,518.0,13.15042573320719,2.270577105014191,18,45,2.952098913467473
3820.0,44.8,89677.0,38544.0,358.0,1081.0,5.340314136125653,2.486910994764398,170,60,481.95811254100425
37064.0,40.3,51523.0,28183.0,2166.0,911.0,18.308871141808762,4.961687891215195,198,24,1705.5034051168784
4429.0,58.2,34552.0,22987.0,53.0,800.0,25.400767667645066,3.9738089862271404,0,34,54.362902136956706
33103.0,37.4,66580.0,27898.0,1221.0,857.0,6.667069449898801,1.969610005135486,779,27,198.0069505506009
36236.0,34.5,49147.0,29751.0,2265.0,815.0,15.705375869301248,3.9518710674467386,321,41,579.2384667028997
11156.0,39.1,80050.0,35545.0,513.0,928.0,5.333452850484044,1.2280387235568304,62,24,593.9097103918228
8243.0,44.7,115795.0,47882.0,876.0,1479.0,3.251243479315783,2.2321970156496422,103,33,304.1809660873095
19874.0,44.8,107265.0,61065.0,1917.0,1871.0,5.851866760591728,3.2907316091375667,164,41,378.0267437658113
26477.0,45.7,65224.0,34945.0,2167.0,1016.0,8.16180080824867,2.454960909468596,156,36,498.5970660791292
703.0,51.5,55750.0,32130.0,31.0,764.0,12.517780938833573,2.418207681365576,10,66,5.134385042360503
15812.0,34.4,101003.0,41274.0,1712.0,1498.0,3.5669112066784714,1.8277257778902096,235,12,529.449188012724
33717.0,36.2,61375.0,27659.0,1192.0,1051.0,10.929204852151734,3.0073849986653616,235,31,206.3324990361726
6035.0,29.8,30841.0,12841.0,95.0,552.0,35.824357912178954,8.169014084507044,42,34,6.316673086262623
609.0,50.3,42361.0,22314.0,32.0,564.0,10.18062397372742,0.0,0,79,5.178879695219954
3276.0,40.3,53424.0,34295.0,164.0,1165.0,13.858363858363859,4.1208791208791204,26,60,3013.799448022079
37762.0,35.0,45431.0,24003.0,2005.0,813.0,18.25644828134103,4.041099518034002,294,34,1269.6950337917353
48962.0,28.2,60056.0,22379.0,1510.0,866.0,12.264613373636696,1.6257505820840652,595,28,3311.8235930735927
3097.0,50.4,66382.0,27307.0,79.0,682.0,8.233774620600581,4.294478527607362,5,38,47.27306030864103
636.0,30.2,57375.0,32635.0,18.0,679.0,0.0,7.075471698113207,0,42,33.43321242706198
29668.0,31.4,48238.0,20726.0,892.0,1287.0,22.509100714574622,3.707698530403128,123,41,13716.134997688394
31558.0,22.9,29074.0,18647.0,2589.0,784.0,31.38665314658724,4.002154762659232,220,48,5898.691588785047
16370.0,46.8,44976.0,24954.0,596.0,544.0,12.18692730604765,3.1398900427611482,45,48,122.20704276873231
96.0,56.5,36250.0,21141.0,0.0,592.0,22.91666666666667,2.083333333333333,0,69,15.724815724815723
13494.0,49.1,51138.0,31837.0,809.0,950.0,15.458722395138581,5.987846450274197,17,22,256.8768917401153
39982.0,36.3,46022.0,20083.0,1099.0,936.0,21.05197338802461,4.844680106047721,95,30,305.82476001070864
804.0,45.8,25117.0,17043.0,41.0,508.0,33.333333333333336,4.104477611940299,0,45,21.145652516963864
511.0,44.3,40625.0,20309.0,9.0,429.0,14.87279843444227,3.131115459882583,0,55,6.200327610265121
1425.0,46.0,48900.0,21847.0,52.0,948.0,6.105263157894738,5.052631578947368,43,43,28.42836053146071
2038.0,57.6,45710.0,21618.0,109.0,675.0,24.435721295387633,0.7850834151128557,0,41,2.0577710643866265
717.0,44.3,55240.0,27628.0,23.0,625.0,5.160390516039052,0.2789400278940028,5,62,7.04190769895599
1808.0,38.7,31821.0,31671.0,4.0,625.0,16.095132743362832,3.152654867256637,0,41,24.066235391209432
18483.0,38.4,47905.0,26129.0,698.0,653.0,11.94611264405129,2.234485743656333,286,48,76.42909126997255
21408.0,37.7,31579.0,23337.0,735.0,702.0,29.6804932735426,5.610052316890882,48,55,3116.157205240175
16526.0,41.0,41377.0,25119.0,595.0,1145.0,25.38424301101295,5.191818951954496,67,42,2900.8249956117256
5378.0,43.9,39680.0,23870.0,207.0,675.0,20.7140200818148,0.8925251022685013,50,50,149.24793250818672
19870.0,27.9,26687.0,12086.0,375.0,715.0,40.37745344740814,8.701560140915952,24,51,1467.0702894270526
873.0,46.1,34531.0,22723.0,3.0,570.0,20.73310423825888,6.643757159221077,0,26,77.86994915707787
8854.0,44.8,54019.0,31725.0,433.0,754.0,9.385588434605829,3.0155861757397786,86,43,159.2732505846375
1981.0,42.7,38500.0,19259.0,40.0,690.0,24.280666330136288,2.069661786976275,0,36,72.66524833101019
1558.0,44.5,40774.0,23707.0,7.0,705.0,19.833119383825416,2.1181001283697047,0,34,29.670538944962864
1106.0,48.0,81389.0,36314.0,103.0,1025.0,5.786618444846293,3.1645569620253164,18,38,53.20121217951801
842.0,38.6,51908.0,21140.0,31.0,525.0,8.43230403800475,3.0878859857482186,0,39,30.960435358140902
1606.0,36.4,76591.0,34411.0,81.0,611.0,5.168119551681196,0.31133250311332505,31,52,46.56422151348217
12942.0,37.3,92052.0,32269.0,658.0,1575.0,7.85040951939422,1.6612579199505486,105,14,990.3581267217631
4300.0,53.2,46445.0,26037.0,244.0,945.0,15.930232558139535,3.744186046511628,19,40,72.71743358192549
679.0,54.1,42054.0,28009.0,31.0,625.0,15.758468335787926,3.6818851251840936,0,47,10.14735331918582
1246.0,48.9,52386.0,25835.0,59.0,538.0,6.420545746388442,3.6918138041733553,12,60,9.765196401141102
28890.0,36.8,34892.0,20329.0,914.0,943.0,25.82900657667013,6.2686050536517826,76,79,8665.266946610678
1787.0,46.3,40758.0,23105.0,52.0,594.0,16.228315612758813,3.6373810856183546,15,44,26.56577519437466
7018.0,35.6,77140.0,31315.0,284.0,1199.0,10.800797948133374,5.257908235964663,28,16,250.69657783810817
2991.0,45.9,55673.0,27227.0,74.0,1144.0,9.528585757271816,5.282514209294551,0,38,67.34666306403675
16684.0,39.3,64151.0,32690.0,1035.0,950.0,11.53800047950132,3.4464157276432514,247,44,6444.186944766319
4619.0,51.9,45808.0,29612.0,243.0,688.0,10.88980298765967,1.6886772028577617,33,50,3.836244915044492
2576.0,36.3,36518.0,19660.0,76.0,663.0,26.39751552795031,3.1055900621118013,5,33,32.8219764537995
14349.0,41.1,37480.0,21274.0,701.0,639.0,25.41640532441285,4.550839779775594,43,79,615.757627773248
1162.0,45.2,47955.0,23402.0,65.0,425.0,15.3184165232358,3.1841652323580036,1,32,19.116872861279283
6706.0,43.4,52851.0,27421.0,293.0,699.0,10.990158067402326,3.3253802564867283,53,71,1534.9050125886931
3830.0,39.6,38537.0,20272.0,54.0,814.0,31.018276762402092,2.6631853785900783,17,39,62.71799826420161
4985.0,43.7,54604.0,26358.0,117.0,740.0,9.849548645937814,2.567703109327984,40,58,98.04114384612359
3601.0,42.5,49331.0,23659.0,36.0,594.0,8.44209941682866,1.4995834490419329,21,66,54.94270761813216
17758.0,33.6,55864.0,24433.0,524.0,1198.0,22.67710327739611,2.939520216240568,22,76,14872.696817420436
13041.0,42.7,112917.0,46257.0,1426.0,1457.0,3.166935050993022,2.752856376044782,140,58,1542.5833924769338
47789.0,27.0,30661.0,12595.0,1249.0,970.0,45.035468413233176,4.559626692335057,351,70,4875.433584982657
2434.0,42.6,61302.0,28610.0,113.0,739.0,10.599835661462613,2.4650780608052587,29,58,71.54825244716189
21156.0,33.5,64344.0,24322.0,1313.0,1357.0,11.878426923804126,3.3843826810361133,224,15,2152.844204742037
11576.0,30.6,16455.0,13855.0,214.0,720.0,54.07740152038701,5.856945404284728,10,79,9312.952534191472
3069.0,44.7,53981.0,23781.0,161.0,835.0,11.599869664385793,0.7820136852394917,24,40,40.787847374506605
1944.0,43.3,58362.0,27890.0,0.0,1256.0,5.915637860082303,5.4526748971193415,0,26,43.54936266493425
9132.0,42.0,98750.0,44177.0,578.0,1016.0,7.457293035479632,1.5768725361366622,217,37,373.08493687951955
1138.0,50.8,38563.0,23930.0,63.0,675.0,16.783831282952548,2.81195079086116,0,49,116.02773246329527
806.0,37.7,60625.0,27977.0,2.0,808.0,7.320099255583126,0.4962779156327544,5,45,6.754152211440159
447.0,57.1,42917.0,27222.0,6.0,510.0,4.921700223713646,2.0134228187919465,0,41,4.770289739074756
3710.0,45.8,45054.0,27606.0,75.0,676.0,13.261455525606468,2.803234501347709,19,46,25.572450681702257
12485.0,42.4,42555.0,23106.0,428.0,535.0,15.506607929515418,2.49899879855827,49,50,82.0129801881339
16661.0,33.6,99005.0,37787.0,1399.0,1112.0,1.3924734409699298,1.2184142608486883,195,14,1958.7350105807664
896.0,48.4,47188.0,26755.0,72.0,640.0,10.379464285714286,1.7857142857142858,0,39,1.8693616630642507
2380.0,52.9,51875.0,32152.0,162.0,668.0,7.563025210084032,1.5546218487394958,5,41,73.42506324427715
14977.0,36.2,51507.0,27168.0,441.0,776.0,19.35634639780997,3.2182680109501236,134,37,104.01416765053128
27546.0,52.6,38788.0,24650.0,720.0,643.0,12.099760400784145,2.4903797284542217,196,33,124.18400836729542
403.0,35.3,96696.0,42230.0,30.0,1078.0,0.0,3.4739454094292803,0,49,10.184740579746771
36859.0,49.4,56584.0,33463.0,1700.0,1043.0,12.941208388724599,5.027266067988824,345,39,212.79212082024762
20297.0,40.4,42674.0,20922.0,767.0,770.0,15.884120806030447,6.385180075873282,85,33,155.1746546280227
1253.0,46.8,91288.0,43838.0,10.0,950.0,2.314445331205108,0.0,18,20,2.769923887885507
6249.0,48.7,95465.0,42247.0,700.0,1643.0,4.752760441670668,4.160665706513042,8,39,516.5743572786641
4739.0,44.0,36364.0,22490.0,52.0,563.0,21.43912217767461,2.4055707955264825,0,62,15.537195501786828
1056.0,36.7,63235.0,28273.0,21.0,529.0,7.007575757575758,0.5681818181818182,3,75,11.977677963794745
1950.0,43.1,38145.0,20754.0,67.0,575.0,12.410256410256407,1.6923076923076923,0,47,38.150017607700434
3808.0,44.9,51602.0,26926.0,164.0,718.0,11.764705882352946,3.0724789915966384,17,52,81.99121522693997
7303.0,38.6,32126.0,17990.0,111.0,604.0,23.182253868273314,4.381760920169794,4,35,23.20880936869369
1309.0,21.3,49643.0,20725.0,97.0,924.0,12.910618792971736,1.0695187165775402,2,56,168.33847736625515
2128.0,39.5,61250.0,27758.0,106.0,1250.0,14.332706766917296,3.2894736842105265,0,38,56.64395229982962
2807.0,37.1,59826.0,26774.0,39.0,510.0,9.975062344139653,2.422515140719629,21,42,88.49864430291947
3032.0,45.9,34625.0,19477.0,13.0,617.0,22.361477572559366,5.013192612137203,1,32,105.2339303068166
54812.0,23.9,54647.0,25587.0,3125.0,876.0,19.957308618550684,2.4994526745968035,443,36,1288.3602858217375
238.0,35.8,47250.0,21728.0,1.0,525.0,20.58823529411765,1.680672268907563,0,56,202.7257240204429
2252.0,45.2,105054.0,45255.0,204.0,1825.0,3.1527531083481346,2.2202486678508,48,27,106.739975353114
399.0,49.0,40625.0,22343.0,4.0,709.0,11.779448621553886,5.764411027568923,5,56,23.88649425287356
9766.0,29.3,21344.0,11137.0,135.0,585.0,47.32746262543518,6.635265205816097,18,65,1479.24871251136
59221.0,33.4,43764.0,23164.0,3245.0,648.0,20.398169568227488,4.030664797960183,570,28,216.9243561426065
458.0,42.4,42500.0,17544.0,0.0,478.0,17.030567685589517,2.838427947598253,0,37,45.72683706070288
7802.0,45.5,66442.0,39036.0,634.0,1026.0,5.216611125352474,1.8584978210715202,103,52,2429.016189290162
68265.0,29.3,60616.0,21117.0,2185.0,1058.0,13.873873873873874,3.373617519958984,517,17,2054.8749285090757
918.0,49.2,53750.0,30318.0,0.0,638.0,12.527233115468409,3.2679738562091503,10,79,18.008827856792546
4998.0,43.8,49764.0,25283.0,157.0,987.0,11.624649859943974,2.020808323329332,5,38,55.67003419507903
73917.0,37.1,102181.0,39144.0,6905.0,1489.0,5.677990178172816,2.082065018872519,1089,19,1736.486010289661
15695.0,34.6,57134.0,19958.0,75.0,836.0,15.8330678560051,2.9117553360942976,21,27,96.67861674736051
28176.0,41.8,36932.0,22632.0,1199.0,645.0,22.221039182282794,5.632453151618399,104,43,263.1967343278563
8875.0,41.6,35837.0,19654.0,133.0,588.0,18.63661971830986,3.492957746478873,0,40,28.59435007861433
8286.0,41.9,49321.0,20006.0,195.0,814.0,10.06517016654598,4.417089065894278,48,39,71.53093112795456
40635.0,30.2,47974.0,20571.0,1133.0,745.0,15.028915959148517,2.2025347606742955,423,38,259.97415293274645
7090.0,37.7,81391.0,33617.0,640.0,1000.0,8.152327221438647,2.0310296191819464,85,41,231.72963786115832
6522.0,45.8,53569.0,25416.0,198.0,662.0,8.908310334253297,2.1925789635081263,22,50,53.0627852673886
20836.0,72.7,44691.0,33470.0,2143.0,1858.0,6.699942407371856,1.4878095603762718,60,29,1180.9782916737515
7352.0,48.9,78510.0,37101.0,363.0,1105.0,4.066920565832427,2.516322089227421,115,38,196.17365317394672
4172.0,21.2,54191.0,13791.0,27.0,520.0,15.867689357622245,0.5752636625119847,2,43,131.19084305524984
3419.0,35.5,41731.0,47179.0,192.0,533.0,13.571219654869845,4.241006142146826,0,64,4070.2380952380954
8454.0,39.8,37702.0,21541.0,268.0,717.0,19.943222143364093,6.659569434587178,18,41,110.01366386882687
3455.0,40.8,51156.0,24358.0,73.0,1015.0,8.856729377713457,2.8654124457308248,16,32,24.49190810040619
6496.0,43.0,40935.0,22466.0,149.0,593.0,22.02894088669951,3.95628078817734,29,56,136.69170717336868
3605.0,30.6,47109.0,16262.0,30.0,642.0,24.909847434119282,0.8876560332871013,3,29,85.08981046569264
3690.0,49.9,70563.0,37399.0,359.0,867.0,6.747967479674799,2.168021680216802,13,61,115.2476731838341
33030.0,41.8,100531.0,65158.0,3489.0,1502.0,6.748410535876476,2.791401755979413,374,44,2433.8663326210303
37463.0,42.3,51675.0,27852.0,1945.0,1007.0,10.912099938606094,3.966580359287831,250,58,4079.1594076655056
777.0,40.8,49773.0,26907.0,27.0,650.0,9.781209781209784,1.0296010296010296,0,48,447.3229706390328
33766.0,35.3,56649.0,26064.0,1820.0,1048.0,15.293490493395725,4.211336847716638,132,32,766.2944807552652
5730.0,36.2,30173.0,16983.0,118.0,492.0,27.71378708551484,2.425828970331588,14,44,28.07282276397272
315.0,40.3,27308.0,18333.0,0.0,743.0,15.238095238095234,6.349206349206349,0,74,2971.698113207547
6335.0,46.9,46294.0,27077.0,106.0,604.0,13.070244672454615,1.8310970797158643,0,60,42.43163048647345
308.0,32.5,68438.0,23840.0,7.0,654.0,12.987012987012987,0.0,3,53,6.583588055490242
22932.0,26.2,21082.0,14539.0,741.0,747.0,46.5157858015001,4.391243676957963,76,34,972.5603291064082
25243.0,43.3,54172.0,31218.0,963.0,684.0,8.640019015172522,2.986966683833142,255,54,616.0886437410002
59933.0,32.5,65154.0,21538.0,1195.0,1348.0,13.042897902657964,4.0128143093120645,331,36,2056.443864946473
9074.0,45.7,65263.0,38497.0,1023.0,677.0,8.210271104253913,1.653074718977298,226,41,334.8463042916713
1318.0,44.3,57308.0,24884.0,39.0,950.0,7.814871016691956,3.5660091047040967,6,38,33.64820015317845
5122.0,30.6,48750.0,6267.0,35.0,780.0,2.4404529480671613,0.1952362358453729,0,32,29.738266100002324
9621.0,40.2,130868.0,91449.0,1247.0,1024.0,5.0618438831722266,1.642240931296123,90,61,3820.889594916601
1407.0,37.7,55769.0,27959.0,45.0,925.0,4.477611940298506,0.8528784648187633,0,54,14.561147505355647
11514.0,28.1,25170.0,15047.0,259.0,761.0,32.62115685252736,5.914538822303282,12,79,8484.893146647015
18959.0,35.9,87318.0,34401.0,1074.0,1576.0,8.249380241573922,5.49607046785168,329,27,630.3068586056717
37097.0,38.6,37413.0,23181.0,1987.0,667.0,23.446639890018066,3.1889371108175864,235,42,803.504516017241
13848.0,33.9,49720.0,25961.0,915.0,838.0,15.345176198729055,4.173887926054304,112,34,207.64732343679714
10339.0,37.9,53368.0,25168.0,422.0,1028.0,17.01325079794951,4.429828803559339,127,27,2953.1562410739784
868.0,59.7,47283.0,30668.0,51.0,664.0,7.3732718894009235,4.6082949308755765,4,39,11.899539372669445
37227.0,40.5,60569.0,29670.0,1454.0,1019.0,12.810594461009483,4.292583340048889,541,36,1764.8146392339054
16532.0,44.0,97011.0,56608.0,2444.0,1008.0,4.742317928865231,2.78853133317203,178,79,5121.4374225526635
267.0,48.7,41750.0,24076.0,24.0,824.0,15.730337078651688,7.865168539325843,0,79,3.2564946944749362
250.0,51.3,38750.0,24824.0,0.0,270.0,9.2,9.2,0,35,0.3400190138632552
31385.0,37.7,63163.0,29501.0,1994.0,894.0,10.702564919547557,2.889915564760236,344,34,1379.8030422931506
9844.0,38.9,55139.0,24353.0,132.0,698.0,9.965461194636326,4.2563998374644445,50,41,105.92919401700203
14607.0,42.8,46896.0,23905.0,435.0,624.0,14.65051002943794,2.0743479153830355,56,48,67.56400471796296
2121.0,41.7,30972.0,16867.0,3.0,577.0,26.73267326732673,3.158887317303159,0,38,57.77874635647933
22746.0,36.5,117973.0,44270.0,2954.0,1623.0,8.810340279609601,4.2381077991734815,248,32,1467.1052631578948
12208.0,41.2,61250.0,30046.0,447.0,691.0,10.419397116644825,0.5078636959370905,133,38,92.04831631806735
550.0,48.3,32500.0,17637.0,8.0,650.0,35.45454545454545,14.909090909090908,0,65,2.058344716603357
7460.0,41.5,37682.0,20767.0,163.0,750.0,25.21447721179625,1.2198391420911527,0,55,707.9142152211045
1760.0,39.9,81000.0,39283.0,64.0,817.0,3.9204545454545454,1.7613636363636365,15,41,47.8416875067957
31308.0,42.1,51435.0,25654.0,1635.0,942.0,16.008687875303437,4.545164175290661,184,17,224.16496616904737
281.0,34.4,48281.0,23454.0,11.0,679.0,3.5587188612099645,1.7793594306049825,0,45,2.139045574611584
1813.0,39.6,64375.0,31544.0,52.0,754.0,10.479867622724763,2.647545504688362,3,58,53.36590822123451
2441.0,39.3,50511.0,27554.0,33.0,772.0,16.181892666939778,0.9422367882015568,11,52,11.54377269975787
12638.0,36.0,20661.0,12516.0,224.0,560.0,18.879569552144325,3.5686026269979427,0,48,1966.697790227202
9239.0,36.8,30377.0,16694.0,175.0,660.0,26.51802143089079,4.459357073276329,38,40,114.79870775347912
7210.0,47.6,63102.0,36138.0,622.0,1102.0,10.29126213592233,5.214979195561719,66,32,986.5900383141762
5969.0,44.1,33171.0,19009.0,121.0,620.0,29.0835985927291,5.4112916736471774,35,36,50.02262708881552
16758.0,36.5,44643.0,23253.0,721.0,692.0,15.878983172216255,2.8464017185821686,170,69,5927.838698266714
22848.0,44.2,61735.0,32700.0,2398.0,860.0,6.639530812324929,2.73109243697479,421,65,2975.0
10018.0,42.8,71250.0,69243.0,1057.0,1403.0,7.476542223996805,4.491914553803153,129,35,23.384359696176055
3838.0,56.8,36678.0,22386.0,88.0,629.0,18.44710786868161,4.611776967170401,7,51,41.19219087074582
14896.0,40.7,50397.0,30541.0,983.0,888.0,19.51530612244898,2.9135338345864663,109,48,1474.7054747054747
244.0,51.5,50000.0,38596.0,2.0,431.0,10.655737704918034,2.8688524590163933,0,79,1.2994690284338735
1032.0,42.3,64125.0,28744.0,43.0,883.0,4.263565891472869,3.875968992248062,0,55,74.91833030852995
4110.0,31.4,43551.0,16008.0,87.0,642.0,25.961070559610704,1.9221411192214115,12,27,63.8466437792242
4483.0,40.1,44015.0,21328.0,79.0,515.0,19.116662948918137,3.7251840285523086,4,43,41.84557368480006
47949.0,40.6,80652.0,38765.0,3411.0,1095.0,6.955306680014182,3.2180024609480906,577,31,1504.6127777080458
1307.0,41.7,52132.0,25038.0,36.0,627.0,8.64575363427697,2.295332823259373,2,32,29.392583263993526
6561.0,37.8,59725.0,30499.0,225.0,877.0,9.99847584209724,1.9204389574759944,0,24,22.55026636879189
3309.0,41.7,46555.0,24628.0,56.0,676.0,10.788757932910244,5.107283167119975,38,38,21.893608574831283
430.0,54.7,46023.0,32815.0,12.0,533.0,12.325581395348838,0.2325581395348837,0,79,5.225422287033661
55178.0,39.1,92765.0,46434.0,5762.0,1305.0,11.120374062126212,2.5843633332125124,766,41,1192.1614380779536
893.0,59.4,56932.0,42521.0,95.0,863.0,8.622620380739082,2.9115341545352744,0,46,20.507050016074952
325.0,52.1,52500.0,25775.0,19.0,1188.0,18.76923076923077,2.4615384615384617,2,44,81.3720580871307
630.0,40.6,22407.0,11983.0,0.0,663.0,50.95238095238096,11.746031746031745,0,36,54.9546406140963
20848.0,31.8,37163.0,19698.0,1368.0,614.0,18.457405986185726,2.1201074443591708,64,32,84.28372177639426
6704.0,42.9,60161.0,26211.0,212.0,835.0,12.947494033412886,2.8341288782816227,18,42,141.14278495936668
47875.0,34.0,68455.0,26886.0,2807.0,1248.0,10.918015665796345,3.4924281984334202,264,25,1224.863122345597
14899.0,40.9,67279.0,42459.0,1835.0,711.0,7.966977649506679,1.5235921873951273,203,70,3867.8608515057113
4180.0,49.2,70948.0,31396.0,156.0,1154.0,8.516746411483254,5.980861244019139,26,41,48.27626032222672
27421.0,38.0,118796.0,55318.0,3465.0,1213.0,1.9765872871157144,1.4149739250939062,476,20,628.7922217890803
12016.0,38.4,52899.0,23188.0,393.0,841.0,8.613515312916112,5.500998668442078,21,25,177.81197744794827
5113.0,44.7,56886.0,29525.0,90.0,661.0,9.837668687658908,1.7015450811656565,22,58,32.79561271287002
6105.0,44.9,47083.0,23521.0,94.0,681.0,17.346437346437348,7.649467649467652,53,29,80.93167537184824
6957.0,38.4,33000.0,17340.0,119.0,631.0,18.81558142877677,2.6448181687508985,7,54,39.058377030957004
25331.0,35.6,55060.0,33412.0,1522.0,735.0,8.88634479491532,1.515929098732778,272,20,200.98704307601977
2593.0,47.4,58289.0,34698.0,78.0,624.0,5.514847666795218,3.2780563054377168,30,66,28.01305042997278
2967.0,32.8,23629.0,13814.0,30.0,501.0,39.50117964273677,11.391978429389956,6,50,22.835021395807036
15996.0,42.7,34756.0,17441.0,297.0,616.0,19.411102775693927,4.2573143285821455,32,39,87.39694143487027
4268.0,43.9,70667.0,32394.0,163.0,783.0,5.131208997188379,1.4058106841611997,11,54,47.58082497212932
34007.0,36.8,30263.0,17369.0,775.0,676.0,28.250066162848825,5.604728438262709,165,53,206.03310391624666
51642.0,36.2,62014.0,21095.0,1221.0,1419.0,15.870802834901824,5.298013245033113,143,79,45741.36403897254
71645.0,35.9,44354.0,21252.0,2603.0,1165.0,19.560332193453835,5.765929234419707,371,67,35555.831265508685
520.0,50.4,61389.0,41043.0,0.0,974.0,11.538461538461535,10.384615384615383,0,49,85.68133135607184
25301.0,43.4,112205.0,41972.0,2205.0,1426.0,5.039326508833644,2.806213193154421,98,59,4451.266713581985
1469.0,43.9,51957.0,23487.0,30.0,663.0,7.896528250510551,1.7018379850238257,2,61,21.009124452961874
1024.0,45.5,61563.0,35034.0,61.0,744.0,4.00390625,1.171875,0,47,40.96163846553863
9831.0,43.5,34064.0,20553.0,182.0,551.0,22.91730241074153,4.658732580612349,55,44,59.384589363809894
294.0,47.8,47386.0,29298.0,12.0,530.0,9.863945578231293,1.020408163265306,0,48,0.7116989755407944
12165.0,30.8,38025.0,20350.0,246.0,622.0,23.164817098232646,3.8635429510891903,21,26,124.46795448964556
43842.0,36.1,78985.0,35530.0,2761.0,1107.0,7.711783221568358,3.3711965694995665,754,21,2082.0629719333238
2596.0,46.6,47792.0,23448.0,49.0,523.0,17.14175654853621,0.423728813559322,0,59,5.854336177813058
3236.0,42.5,54524.0,29801.0,111.0,568.0,8.220024721878863,2.2558714462299134,6,60,34.09330355261495
6767.0,45.5,151641.0,64617.0,827.0,1693.0,2.7929658637505543,3.8865080537904535,114,55,2189.259139437075
823.0,40.9,42632.0,24033.0,10.0,696.0,18.712029161603887,4.738760631834751,0,47,561.0088616223585
385.0,54.9,36750.0,24657.0,31.0,576.0,6.493506493506493,3.6363636363636362,0,71,6.432103715584068
132.0,39.3,68333.0,28299.0,3.0,888.0,12.12121212121212,12.12121212121212,4,57,721.3114754098361
1272.0,44.9,58125.0,26911.0,53.0,750.0,15.094339622641508,4.088050314465409,5,47,38.86936592818945
14726.0,44.4,64674.0,33415.0,673.0,1157.0,6.89936167323102,2.7638190954773867,48,30,150.23464599061415
37139.0,47.6,62959.0,34883.0,3890.0,878.0,8.818223430894747,3.241875117800695,793,26,195.1018349732345
34140.0,39.1,81753.0,55895.0,3455.0,1614.0,8.1693028705331,5.254833040421793,370,53,7824.891129956452
605.0,35.1,33438.0,15824.0,22.0,613.0,28.760330578512395,3.3057851239669422,3,36,8.322443084118579
1354.0,37.0,70375.0,28484.0,36.0,713.0,6.425406203840473,1.1078286558345642,15,50,21.31779894513107
18751.0,48.5,47679.0,29765.0,1001.0,956.0,13.241960428777132,3.8077969174977335,98,43,4076.3043478260875
266.0,50.1,52300.0,40842.0,14.0,541.0,16.165413533834588,1.1278195488721805,0,46,1.1024581501083808
26985.0,40.5,34455.0,20732.0,882.0,710.0,25.836575875486393,4.46544376505466,45,41,397.13024282560707
6420.0,47.9,61523.0,40298.0,656.0,827.0,5.981308411214952,2.0716510903426792,53,64,3343.75
19902.0,30.7,38363.0,21632.0,760.0,892.0,29.18299668375038,3.4468897598231334,215,40,5955.116696588869
16996.0,38.9,64912.0,32454.0,1600.0,751.0,8.807954812897153,2.6123793833843263,199,38,212.96911221101433
1784.0,28.0,50814.0,20057.0,53.0,981.0,5.493273542600896,2.3542600896860986,0,70,2064.814814814815
1996.0,46.5,29125.0,29591.0,3.0,296.0,27.054108216432862,6.412825651302606,20,38,9.473094702470789
820.0,35.8,61743.0,23101.0,32.0,625.0,11.219512195121947,0.8536585365853658,25,35,116.52692908910045
1407.0,53.5,60288.0,31899.0,94.0,713.0,3.9090262970859984,2.4164889836531627,17,40,18.118368187905634
2296.0,43.3,31012.0,15937.0,26.0,388.0,20.513937282229964,4.2682926829268295,11,31,32.205125327872295
10334.0,41.5,48666.0,25509.0,325.0,631.0,9.492935939616801,2.1966324753241726,142,58,32.15958423452161
4761.0,44.1,70873.0,30530.0,294.0,803.0,5.1459777357697964,3.15059861373661,81,58,223.85743840511566
297.0,55.8,39821.0,23586.0,3.0,530.0,11.784511784511785,6.397306397306397,3,45,2.7386397167305994
1539.0,49.3,31051.0,16779.0,62.0,641.0,18.583495776478234,1.2345679012345678,0,31,23.383727113879814
1669.0,46.4,54792.0,34770.0,58.0,708.0,8.807669263031755,3.59496704613541,8,68,22.62866749823743
1224.0,47.7,55500.0,31453.0,75.0,713.0,10.702614379084967,3.2679738562091503,0,51,51.40913100088202
1310.0,50.4,60833.0,29706.0,42.0,980.0,2.0610687022900764,1.6793893129770991,19,50,50.322679778733864
30043.0,37.4,56046.0,28099.0,1182.0,914.0,11.503511633325564,3.2653197084179344,362,49,3045.413076533198
