Zipcode,Population,Median Age,Household Income,median_home_value,Per Capita Income,Masters holders,Bachelor holders,Median gross rent,Poverty Count,Poverty Rate,Unemployment,Unemployment rate,pop_arc/eng,pop_stem,pop_tech,pop_biz,commute time car,house_age
12436,233.0,59.7,51250.0,178100.0,39750.0,0.0,36.0,-666666666.0,13.0,5.579399141630901,0.0,0.0,0,0,0,0,,78
12438,52.0,37.9,125588.0,186100.0,47379.0,8.0,18.0,-666666666.0,0.0,0.0,0.0,0.0,9,9,0,0,,79
12439,333.0,53.3,39808.0,178000.0,23430.0,12.0,23.0,857.0,12.0,3.6036036036036037,5.0,1.5015015015015014,0,4,4,0,,38
12440,2127.0,48.1,52214.0,238500.0,29158.0,260.0,285.0,1353.0,379.0,17.81852374236013,124.0,5.829807240244476,23,41,18,6,,63
12441,30.0,56.7,83906.0,264600.0,54330.0,13.0,8.0,-666666666.0,0.0,0.0,0.0,0.0,0,0,0,0,,25
12442,667.0,60.7,28125.0,258900.0,33009.0,108.0,141.0,-666666666.0,201.0,30.134932533733135,42.0,6.296851574212893,0,42,42,8,,42
12443,3674.0,49.3,84125.0,231600.0,47171.0,449.0,622.0,1384.0,250.0,6.804572672836146,137.0,3.7289058247142077,44,86,16,32,,57
12444,380.0,55.7,39643.0,222400.0,34300.0,38.0,47.0,900.0,29.0,7.631578947368421,0.0,0.0,0,0,0,19,,36
12446,4837.0,43.7,55364.0,170500.0,28785.0,250.0,565.0,944.0,497.0,10.274963820549928,444.0,9.179243332644202,30,136,80,99,,45
12448,465.0,57.0,-666666666.0,400000.0,91317.0,85.0,134.0,-666666666.0,0.0,0.0,31.0,6.666666666666667,0,0,0,8,,68
12449,3315.0,52.1,42150.0,176300.0,32097.0,189.0,342.0,1082.0,391.0,11.794871794871796,151.0,4.555052790346908,27,89,62,50,,50
12450,170.0,74.3,-666666666.0,-666666666.0,13146.0,0.0,111.0,-666666666.0,92.0,54.11764705882353,0.0,0.0,0,0,0,0,-666666666.0,35
12451,1861.0,38.9,77321.0,138100.0,27759.0,37.0,78.0,1285.0,141.0,7.576571735626008,2.0,0.10746910263299302,0,24,15,28,,57
12452,248.0,44.6,41176.0,156800.0,16465.0,9.0,17.0,-666666666.0,55.0,22.177419354838708,6.0,2.4193548387096775,0,7,7,5,,35
12453,302.0,32.0,34258.0,360600.0,24913.0,0.0,13.0,-666666666.0,0.0,0.0,0.0,0.0,0,0,0,0,,67
12454,301.0,49.6,58500.0,236400.0,29569.0,20.0,51.0,-666666666.0,45.0,14.950166112956811,27.0,8.970099667774086,5,8,3,4,,52
12455,1877.0,57.5,41200.0,181000.0,23901.0,89.0,247.0,758.0,269.0,14.331379861481087,114.0,6.073521576984549,25,34,9,24,,42
12456,716.0,34.3,45156.0,134400.0,16887.0,15.0,35.0,-666666666.0,0.0,0.0,51.0,7.122905027932961,0,0,0,17,,64
12457,802.0,53.0,-666666666.0,271600.0,31668.0,167.0,126.0,1200.0,177.0,22.069825436408976,85.0,10.598503740648379,0,14,14,14,,60
12458,2991.0,43.8,43500.0,114500.0,21463.0,104.0,213.0,751.0,367.0,12.270143764627216,111.0,3.711133400200602,9,17,8,39,,47
12459,157.0,62.0,40234.0,-666666666.0,40280.0,48.0,0.0,-666666666.0,0.0,0.0,0.0,0.0,0,0,0,0,,42
12460,344.0,35.4,33000.0,171300.0,16073.0,27.0,0.0,696.0,63.0,18.313953488372093,27.0,7.848837209302325,5,5,0,0,,47
12461,1811.0,49.6,64348.0,274100.0,39907.0,141.0,297.0,848.0,160.0,8.83489784649365,68.0,3.7548315847598013,5,30,15,38,,45
12463,1398.0,48.5,57250.0,180900.0,32221.0,69.0,222.0,778.0,70.0,5.007153075822604,88.0,6.294706723891273,0,0,0,0,,58
12464,808.0,59.3,48889.0,229000.0,38705.0,59.0,148.0,693.0,101.0,12.5,16.0,1.9801980198019802,0,12,0,0,,68
12465,296.0,57.1,56765.0,235400.0,30207.0,11.0,45.0,-666666666.0,35.0,11.824324324324325,7.0,2.364864864864865,6,6,0,0,,79
12466,2260.0,48.0,68007.0,204700.0,37895.0,199.0,245.0,923.0,62.0,2.743362831858407,43.0,1.9026548672566372,24,67,34,69,,49
12468,1133.0,57.3,48942.0,159200.0,30455.0,69.0,110.0,692.0,162.0,14.298323036187114,82.0,7.237422771403354,0,3,3,9,7820.0,38
12469,776.0,47.5,47917.0,150000.0,26834.0,33.0,53.0,-666666666.0,43.0,5.541237113402062,14.0,1.8041237113402062,3,3,0,16,,53
12470,474.0,37.8,61087.0,157300.0,22316.0,67.0,59.0,-666666666.0,22.0,4.641350210970464,26.0,5.485232067510548,0,0,0,6,,52
12471,495.0,34.8,53871.0,-666666666.0,21517.0,31.0,0.0,1383.0,72.0,14.545454545454545,0.0,0.0,0,0,0,0,,79
12472,1419.0,42.5,54453.0,191500.0,29159.0,92.0,184.0,1020.0,125.0,8.809020436927414,52.0,3.664552501761804,0,31,31,5,,69
12473,1126.0,40.5,72573.0,187300.0,25492.0,51.0,161.0,-666666666.0,114.0,10.124333925399645,0.0,0.0,0,0,0,30,,38
12474,1250.0,43.6,45335.0,154000.0,20776.0,71.0,138.0,713.0,282.0,22.56,55.0,4.4,14,28,14,0,,57
12475,165.0,61.1,-666666666.0,-666666666.0,40392.0,0.0,0.0,-666666666.0,34.0,20.606060606060606,28.0,16.96969696969697,0,0,0,0,1540.0,79
12477,18722.0,43.2,58871.0,204000.0,30728.0,1002.0,1881.0,987.0,1840.0,9.828009828009828,993.0,5.3039205213118255,120,309,131,424,,55
12480,798.0,60.6,55163.0,167100.0,32850.0,33.0,67.0,-666666666.0,39.0,4.887218045112782,46.0,5.764411027568922,0,0,0,18,,63
12481,1361.0,47.1,65429.0,237300.0,32628.0,169.0,201.0,1208.0,119.0,8.743570903747244,34.0,2.4981631153563555,0,72,53,12,,59
12482,547.0,52.2,39531.0,26100.0,23871.0,0.0,12.0,837.0,15.0,2.742230347349177,8.0,1.4625228519195612,18,18,0,0,3040.0,33
12483,243.0,65.6,-666666666.0,99400.0,37144.0,19.0,0.0,-666666666.0,0.0,0.0,6.0,2.4691358024691357,0,0,0,0,,67
12484,2703.0,44.7,63881.0,253700.0,35239.0,386.0,469.0,1190.0,201.0,7.436182019977802,144.0,5.327413984461709,17,76,37,141,,51
12485,1164.0,48.6,54079.0,226400.0,29824.0,27.0,107.0,881.0,26.0,2.2336769759450172,10.0,0.8591065292096219,0,0,0,8,,67
12486,1584.0,40.4,87639.0,236600.0,37414.0,158.0,343.0,1478.0,70.0,4.41919191919192,93.0,5.871212121212121,8,48,13,99,,58
12487,3299.0,42.7,73299.0,206800.0,33089.0,175.0,457.0,1260.0,413.0,12.51894513488936,120.0,3.637465898757199,48,95,33,65,,46
12489,1101.0,39.5,75592.0,160200.0,10403.0,3.0,8.0,-666666666.0,59.0,5.358764759309718,17.0,1.5440508628519527,0,0,0,16,,67
12490,31.0,-666666666.0,-666666666.0,-666666666.0,,0.0,15.0,-666666666.0,16.0,51.61290322580645,0.0,0.0,0,0,0,0,,666668684
12491,1561.0,52.5,71563.0,231400.0,37703.0,264.0,165.0,1117.0,146.0,9.352978859705317,52.0,3.331197950032031,10,22,12,41,,55
12492,299.0,59.3,46250.0,258900.0,24798.0,8.0,41.0,-666666666.0,59.0,19.732441471571907,6.0,2.0066889632107023,0,0,0,4,,58
12493,310.0,28.8,86164.0,-666666666.0,32222.0,31.0,66.0,-666666666.0,36.0,11.612903225806452,0.0,0.0,0,0,0,0,5050.0,46
12494,660.0,48.4,66484.0,270700.0,34394.0,85.0,188.0,-666666666.0,7.0,1.0606060606060606,50.0,7.575757575757576,0,0,0,33,9400.0,53
12495,334.0,57.3,96607.0,398800.0,58776.0,37.0,81.0,-666666666.0,26.0,7.7844311377245505,19.0,5.688622754491018,15,37,15,0,,46
12496,1621.0,57.1,55556.0,224400.0,33150.0,103.0,142.0,-666666666.0,177.0,10.919185687847008,28.0,1.727328809376928,3,5,2,18,,36
12498,4836.0,55.6,72241.0,276200.0,51636.0,870.0,986.0,1085.0,380.0,7.857733664185277,162.0,3.3498759305210917,45,262,101,102,,58
12501,2700.0,39.4,65156.0,283000.0,36139.0,159.0,274.0,1114.0,256.0,9.481481481481481,130.0,4.814814814814815,0,8,8,13,,56
12502,1169.0,49.8,73438.0,319600.0,31844.0,77.0,128.0,1359.0,201.0,17.194183062446534,41.0,3.507271171941831,23,29,6,16,,42
12503,645.0,53.9,62188.0,264600.0,53908.0,104.0,77.0,1364.0,64.0,9.922480620155039,29.0,4.496124031007752,8,31,20,18,,48
12504,1443.0,19.8,86250.0,-666666666.0,7327.0,23.0,10.0,-666666666.0,22.0,1.5246015246015245,35.0,2.4255024255024256,4,34,21,4,,79
12507,253.0,29.5,68194.0,478900.0,31769.0,26.0,38.0,-666666666.0,14.0,5.533596837944664,7.0,2.766798418972332,8,15,0,5,,79
12508,19604.0,40.7,68963.0,243600.0,34180.0,1455.0,2784.0,1222.0,1763.0,8.993062640277495,851.0,4.340950826361967,232,556,204,329,,56
12512,35.0,-666666666.0,-666666666.0,-666666666.0,,0.0,4.0,-666666666.0,0.0,0.0,0.0,0.0,0,0,0,0,,666668684
12513,511.0,55.1,62833.0,210000.0,31397.0,76.0,14.0,-666666666.0,0.0,0.0,0.0,0.0,0,0,0,0,,55
12514,3184.0,47.4,96103.0,313700.0,46322.0,318.0,538.0,1340.0,143.0,4.491206030150754,95.0,2.9836683417085426,61,130,66,33,,40
12515,1307.0,51.3,54531.0,209600.0,39329.0,95.0,221.0,958.0,97.0,7.421576128538638,64.0,4.896710022953328,13,13,0,7,,50
12516,1913.0,48.8,62431.0,241300.0,32456.0,173.0,255.0,1140.0,455.0,23.78463146889702,61.0,3.1887088342916883,0,31,23,34,,49
12517,656.0,44.3,54907.0,283300.0,28083.0,26.0,26.0,942.0,18.0,2.7439024390243905,0.0,0.0,0,0,0,9,,55
12518,6310.0,41.7,78896.0,313100.0,41250.0,825.0,1063.0,1371.0,266.0,4.215530903328051,115.0,1.8225039619651346,17,123,45,251,,57
12520,2984.0,42.1,89892.0,317700.0,45566.0,387.0,434.0,1236.0,107.0,3.5857908847184987,77.0,2.5804289544235925,20,51,31,118,,71
12521,1180.0,52.6,80903.0,238900.0,51860.0,196.0,142.0,871.0,192.0,16.271186440677965,22.0,1.8644067796610169,0,55,52,26,,41
12522,4828.0,48.2,51530.0,217100.0,28273.0,193.0,339.0,986.0,464.0,9.610604805302403,277.0,5.737365368682684,27,41,14,29,,42
12523,1519.0,50.3,70962.0,225400.0,33873.0,117.0,124.0,828.0,124.0,8.16326530612245,100.0,6.583278472679394,0,20,9,19,,41
12524,16193.0,42.8,77284.0,280000.0,34678.0,1335.0,2230.0,1373.0,1119.0,6.910393379855493,579.0,3.575619094670537,268,879,488,346,174995.0,40
12525,2872.0,42.3,72308.0,246200.0,37880.0,259.0,364.0,1042.0,249.0,8.66991643454039,137.0,4.770194986072424,51,136,71,15,,42
12526,3690.0,49.9,70563.0,273700.0,37399.0,359.0,581.0,867.0,249.0,6.747967479674797,80.0,2.168021680216802,13,51,30,49,,61
12527,270.0,10.7,-666666666.0,-666666666.0,7428.0,0.0,8.0,-666666666.0,255.0,94.44444444444444,0.0,0.0,0,0,0,0,,666668684
12528,13139.0,42.8,67689.0,237900.0,33287.0,1107.0,1753.0,1106.0,1261.0,9.597381840322704,580.0,4.4143389907907755,244,566,292,142,,46
12529,2778.0,49.6,67875.0,243900.0,37507.0,240.0,246.0,1006.0,220.0,7.919366450683945,119.0,4.283657307415407,5,28,6,34,,58
12530,107.0,61.2,-666666666.0,-666666666.0,29064.0,23.0,25.0,-666666666.0,0.0,0.0,0.0,0.0,0,0,0,0,,79
12531,3862.0,44.2,82050.0,279500.0,35832.0,163.0,548.0,1338.0,35.0,0.9062661833247022,99.0,2.563438632832729,15,25,10,64,,50
12533,25774.0,42.2,102592.0,338800.0,40801.0,2458.0,3989.0,1153.0,874.0,3.391014200356949,1008.0,3.910917979359044,385,823,365,604,355080.0,38
12534,18078.0,43.6,45223.0,185700.0,27871.0,953.0,1581.0,821.0,3140.0,17.36917800641664,538.0,2.975992919570749,28,130,57,322,139370.0,59
12538,13985.0,39.7,74145.0,227100.0,32467.0,1201.0,1516.0,1003.0,838.0,5.992134429746157,440.0,3.1462281015373614,80,481,343,238,143860.0,51
12540,7677.0,44.5,103454.0,326500.0,41365.0,821.0,1169.0,1355.0,265.0,3.451869219747297,284.0,3.699361729842386,165,355,126,163,,36
12542,5746.0,44.3,69750.0,254200.0,35095.0,505.0,681.0,908.0,295.0,5.134006265227985,146.0,2.540898016011138,71,218,128,114,,45
12543,3199.0,39.0,54570.0,170000.0,30943.0,137.0,314.0,1072.0,403.0,12.597686777117849,197.0,6.158174429509222,28,70,42,37,,45
12545,4740.0,47.3,75224.0,395600.0,43371.0,544.0,761.0,1102.0,444.0,9.367088607594937,115.0,2.4261603375527425,43,124,47,137,,58
12546,2934.0,43.3,58125.0,259600.0,31689.0,161.0,402.0,974.0,321.0,10.940695296523517,37.0,1.2610770279481935,24,61,37,47,,57
12547,2873.0,42.6,76377.0,229100.0,34856.0,265.0,337.0,1152.0,212.0,7.379046293073443,133.0,4.6293073442394705,37,69,32,35,41500.0,41
12548,1419.0,50.4,52708.0,226000.0,28963.0,50.0,117.0,-666666666.0,267.0,18.816067653276956,59.0,4.157857646229739,13,21,8,10,,43
12549,11156.0,42.4,83026.0,269100.0,34546.0,828.0,1374.0,1142.0,536.0,4.804589458587308,235.0,2.106489781283614,139,304,127,265,,39
12550,54612.0,34.7,55631.0,227700.0,25873.0,2404.0,4256.0,1131.0,10627.0,19.459093239581044,2279.0,4.1730755145389296,409,768,265,869,442960.0,63
12553,26029.0,38.6,71951.0,241500.0,33266.0,1691.0,3117.0,1221.0,1484.0,5.70133312843367,853.0,3.277113988243882,133,493,256,582,331550.0,46
12561,18618.0,31.2,67264.0,301600.0,31173.0,2212.0,2511.0,1133.0,2724.0,14.631002255881405,710.0,3.8135138038457406,187,590,272,329,183015.0,42
12563,8155.0,39.8,84956.0,297000.0,29121.0,392.0,1116.0,1222.0,989.0,12.127529123237277,294.0,3.6051502145922747,85,127,38,233,,47
12564,6867.0,45.3,82119.0,320300.0,41234.0,586.0,1119.0,957.0,576.0,8.387942332896461,311.0,4.528906363768749,55,159,80,142,83345.0,46
12565,1379.0,35.9,38384.0,155400.0,23595.0,73.0,106.0,736.0,329.0,23.85786802030457,36.0,2.610587382160986,2,2,0,49,,79
12566,10434.0,41.9,76882.0,238000.0,34432.0,544.0,1051.0,900.0,1069.0,10.245351734713436,236.0,2.261836304389496,112,248,60,170,,43
12567,3162.0,47.3,63333.0,260900.0,40350.0,218.0,309.0,1018.0,324.0,10.246679316888045,166.0,5.249841872232764,21,43,18,36,,50
12569,10100.0,43.1,75387.0,258000.0,38384.0,754.0,1097.0,1285.0,729.0,7.217821782178218,346.0,3.4257425742574257,104,273,150,324,,43
12570,7825.0,42.7,97679.0,343100.0,43150.0,828.0,1120.0,1223.0,214.0,2.7348242811501597,216.0,2.7603833865814695,57,196,108,229,,29
12571,9931.0,44.5,69720.0,284000.0,37152.0,1072.0,1368.0,1152.0,756.0,7.612526432383445,267.0,2.688551001913201,114,303,133,258,102280.0,46
12572,8925.0,53.5,73200.0,352900.0,48188.0,1051.0,1464.0,1101.0,636.0,7.126050420168068,237.0,2.6554621848739495,47,185,75,195,70320.0,50
12574,181.0,46.0,120074.0,-666666666.0,37513.0,25.0,37.0,-666666666.0,5.0,2.7624309392265194,2.0,1.1049723756906078,0,26,26,0,565.0,79
12575,1884.0,42.9,126813.0,343200.0,45041.0,183.0,355.0,-666666666.0,16.0,0.8492569002123143,35.0,1.8577494692144374,15,62,37,67,,26
12577,1696.0,44.0,109107.0,299700.0,42332.0,106.0,206.0,1388.0,99.0,5.837264150943396,65.0,3.832547169811321,0,57,40,44,,43
12578,2123.0,49.4,87059.0,298300.0,38708.0,178.0,320.0,1119.0,132.0,6.217616580310881,120.0,5.652378709373528,17,35,14,47,,50
12580,4287.0,42.1,78750.0,280700.0,38723.0,277.0,537.0,1049.0,461.0,10.753440634476323,181.0,4.222066713319338,70,141,46,113,,50
12581,2145.0,48.0,73482.0,285200.0,46026.0,200.0,208.0,872.0,157.0,7.31934731934732,80.0,3.7296037296037294,10,15,5,16,,48
12582,6272.0,43.4,99398.0,364100.0,30724.0,334.0,708.0,1068.0,198.0,3.1568877551020407,86.0,1.371173469387755,30,44,14,84,,39
12583,2467.0,38.8,71786.0,250600.0,36191.0,167.0,276.0,1258.0,435.0,17.632752330766113,72.0,2.9185245237130117,29,59,17,59,,54
12585,901.0,42.0,113148.0,332500.0,48449.0,131.0,99.0,931.0,107.0,11.875693673695894,23.0,2.5527192008879025,9,27,12,45,,38
12586,12729.0,35.8,68998.0,221800.0,29982.0,667.0,1121.0,1159.0,1050.0,8.248880509073768,532.0,4.179432791264043,143,296,123,239,,52
12589,17463.0,40.7,77686.0,253600.0,28554.0,1135.0,1910.0,978.0,3179.0,18.204203172421693,420.0,2.4050850369352346,150,415,118,177,,38
12590,34400.0,42.6,81169.0,278800.0,37944.0,2739.0,5170.0,1338.0,2678.0,7.784883720930233,1347.0,3.9156976744186047,584,1141,429,793,430150.0,48
12592,1150.0,52.1,63750.0,261400.0,30331.0,109.0,117.0,840.0,124.0,10.782608695652174,12.0,1.0434782608695652,0,0,0,40,,56
12594,4380.0,39.3,61875.0,247300.0,26800.0,169.0,434.0,913.0,583.0,13.310502283105023,246.0,5.616438356164384,29,72,43,27,,37
12601,42555.0,35.3,40699.0,207300.0,23667.0,1815.0,3425.0,1055.0,8683.0,20.404182822230055,2583.0,6.069792033838562,523,1093,458,401,293825.0,59
12603,42943.0,40.8,78299.0,245600.0,35456.0,4370.0,5754.0,1175.0,2204.0,5.132384789139091,1734.0,4.037910718859884,582,1571,827,1100,407945.0,54
12604,644.0,21.0,-666666666.0,-666666666.0,5135.0,0.0,5.0,-666666666.0,0.0,0.0,12.0,1.8633540372670807,0,6,0,6,,666668684
12701,11061.0,37.8,33624.0,114200.0,22214.0,455.0,804.0,851.0,2941.0,26.58891601121056,701.0,6.3375824970617485,0,33,14,100,,51
12719,1305.0,53.1,58229.0,191400.0,40481.0,85.0,206.0,830.0,241.0,18.467432950191572,78.0,5.977011494252873,24,35,11,36,,58
12720,254.0,33.4,80889.0,-666666666.0,37550.0,0.0,24.0,-666666666.0,0.0,0.0,0.0,0.0,45,45,0,0,,32
12721,6516.0,36.9,61841.0,225100.0,27130.0,278.0,370.0,1096.0,610.0,9.361571516267649,353.0,5.417434008594229,28,41,0,113,,42
12722,101.0,69.3,-666666666.0,-666666666.0,44294.0,0.0,0.0,-666666666.0,0.0,0.0,24.0,23.762376237623762,0,0,0,0,,35
12723,1921.0,44.8,52727.0,204900.0,27240.0,202.0,229.0,869.0,211.0,10.983862571577303,60.0,3.123373243102551,0,0,0,28,,60
12724,328.0,42.9,64375.0,-666666666.0,27561.0,19.0,27.0,-666666666.0,19.0,5.7926829268292686,23.0,7.012195121951219,0,0,0,0,6370.0,76
12725,183.0,49.8,50417.0,231300.0,32889.0,21.0,53.0,-666666666.0,31.0,16.939890710382514,3.0,1.639344262295082,0,2,2,2,,45
12726,1256.0,50.0,68182.0,181800.0,37059.0,61.0,126.0,943.0,167.0,13.296178343949045,32.0,2.5477707006369426,6,8,0,74,,50
12729,2253.0,45.3,53092.0,161100.0,28986.0,54.0,186.0,1070.0,454.0,20.15090989791389,36.0,1.5978695073235685,4,23,9,18,,48
12732,784.0,49.7,39297.0,170400.0,34166.0,22.0,80.0,1118.0,123.0,15.688775510204081,18.0,2.295918367346939,0,4,0,14,,50
12733,1879.0,30.2,41402.0,157500.0,9305.0,16.0,71.0,746.0,700.0,37.253858435337946,4.0,0.21287919105907396,0,0,0,0,,24
12734,1032.0,42.3,64125.0,181000.0,28744.0,43.0,127.0,883.0,44.0,4.263565891472868,40.0,3.875968992248062,0,0,0,5,,55
12736,96.0,52.3,31250.0,213600.0,20235.0,4.0,4.0,-666666666.0,16.0,16.666666666666668,5.0,5.208333333333333,0,0,0,0,,41
12737,2074.0,41.1,67500.0,203600.0,26913.0,147.0,196.0,885.0,189.0,9.112825458052074,127.0,6.123432979749277,12,44,14,15,,42
12738,406.0,35.2,59226.0,185300.0,23525.0,33.0,155.0,-666666666.0,11.0,2.70935960591133,21.0,5.172413793103448,0,0,0,0,,41
12740,1673.0,45.2,65972.0,214900.0,30286.0,108.0,92.0,1024.0,146.0,8.726838015540945,30.0,1.7931858936043037,17,32,13,22,,45
12741,220.0,51.5,30000.0,211700.0,27216.0,31.0,34.0,693.0,14.0,6.363636363636363,33.0,15.0,0,0,0,0,1320.0,79
12742,73.0,58.6,-666666666.0,275000.0,26689.0,8.0,4.0,608.0,0.0,0.0,0.0,0.0,0,0,0,0,,71
12743,266.0,59.6,52050.0,193400.0,36421.0,34.0,34.0,1617.0,15.0,5.639097744360902,28.0,10.526315789473685,0,0,0,3,,54
12745,181.0,33.9,67125.0,118800.0,33582.0,0.0,12.0,-666666666.0,0.0,0.0,14.0,7.734806629834254,0,0,0,0,3030.0,72
12746,1271.0,34.4,87292.0,196900.0,29665.0,31.0,76.0,1134.0,13.0,1.022816679779701,21.0,1.6522423288749017,0,11,0,0,,53
12747,1552.0,47.8,63533.0,161200.0,32205.0,154.0,200.0,906.0,426.0,27.448453608247423,102.0,6.572164948453608,11,11,0,46,,55
12748,1524.0,51.3,62083.0,171400.0,42908.0,137.0,179.0,785.0,148.0,9.711286089238845,14.0,0.9186351706036745,8,13,0,6,,62
12749,314.0,63.1,48421.0,215400.0,35632.0,7.0,26.0,620.0,75.0,23.88535031847134,0.0,0.0,0,0,0,12,,56
12750,276.0,39.4,76094.0,253100.0,29424.0,31.0,10.0,1240.0,32.0,11.594202898550725,13.0,4.7101449275362315,16,16,0,0,,46
12751,1121.0,26.0,50323.0,130600.0,16322.0,31.0,50.0,1253.0,262.0,23.37198929527208,36.0,3.2114183764495987,0,10,0,12,,42
12752,235.0,43.6,39297.0,173300.0,32039.0,15.0,19.0,822.0,3.0,1.2765957446808511,20.0,8.51063829787234,0,5,0,8,,72
12754,6560.0,43.2,37031.0,119000.0,22148.0,241.0,353.0,780.0,1301.0,19.83231707317073,357.0,5.442073170731708,6,38,0,25,,52
12758,4320.0,44.1,51923.0,157000.0,29043.0,243.0,311.0,1029.0,988.0,22.87037037037037,137.0,3.1712962962962963,36,61,0,43,,45
12759,1482.0,32.8,26250.0,109200.0,16865.0,19.0,56.0,813.0,451.0,30.431848852901485,113.0,7.624831309041835,6,15,9,0,,33
12760,403.0,62.1,51250.0,113800.0,32748.0,9.0,30.0,927.0,45.0,11.166253101736972,14.0,3.4739454094292803,0,0,0,4,,46
12762,413.0,44.6,38194.0,-666666666.0,32508.0,0.0,51.0,783.0,93.0,22.5181598062954,11.0,2.6634382566585955,0,0,0,0,2930.0,38
12763,586.0,50.5,62216.0,133000.0,28774.0,13.0,20.0,768.0,37.0,6.313993174061434,30.0,5.1194539249146755,0,0,0,13,,45
12764,1555.0,52.7,45956.0,186100.0,34761.0,155.0,253.0,619.0,165.0,10.610932475884244,100.0,6.430868167202572,3,20,11,26,,49
12765,1230.0,32.3,78250.0,205100.0,28592.0,95.0,115.0,841.0,33.0,2.682926829268293,48.0,3.902439024390244,0,25,25,0,,41
12766,364.0,52.0,54792.0,-666666666.0,28960.0,23.0,23.0,-666666666.0,18.0,4.945054945054945,32.0,8.791208791208792,0,0,0,0,,34
12767,86.0,27.5,111250.0,97500.0,34121.0,0.0,3.0,-666666666.0,6.0,6.976744186046512,5.0,5.813953488372093,0,4,4,0,,79
12768,697.0,50.4,60402.0,124800.0,32695.0,12.0,75.0,695.0,29.0,4.160688665710187,38.0,5.4519368723099,0,6,0,0,,45
12769,188.0,53.6,73594.0,138100.0,40570.0,21.0,37.0,-666666666.0,12.0,6.382978723404255,14.0,7.446808510638298,0,0,0,0,4370.0,63
12770,166.0,55.2,61250.0,166400.0,34660.0,5.0,12.0,-666666666.0,9.0,5.421686746987952,16.0,9.63855421686747,0,0,0,0,,56
12771,14061.0,42.9,49497.0,184400.0,27296.0,463.0,1177.0,920.0,1834.0,13.04316904914302,466.0,3.3141312851148568,99,147,28,224,,67
12775,2354.0,43.0,98669.0,225700.0,39287.0,165.0,370.0,1131.0,61.0,2.5913338997451145,82.0,3.4834324553950724,0,6,6,59,,41
12776,2327.0,46.8,53594.0,163100.0,34554.0,270.0,316.0,866.0,206.0,8.852599914052428,67.0,2.879243661366566,0,28,9,31,,56
12777,857.0,52.4,76786.0,193600.0,49550.0,93.0,113.0,1361.0,50.0,5.834305717619603,16.0,1.866977829638273,14,24,10,25,,46
12778,634.0,43.9,-666666666.0,116800.0,43950.0,39.0,85.0,-666666666.0,45.0,7.097791798107256,47.0,7.413249211356467,0,0,0,12,,74
12779,2274.0,31.5,37597.0,199100.0,15900.0,123.0,29.0,786.0,702.0,30.87071240105541,76.0,3.342128408091469,10,10,0,14,,43
12780,2064.0,45.0,37350.0,158800.0,22301.0,74.0,82.0,1304.0,400.0,19.37984496124031,65.0,3.14922480620155,0,12,12,58,21560.0,50
12781,281.0,49.3,61944.0,-666666666.0,21162.0,0.0,9.0,-666666666.0,48.0,17.081850533807827,11.0,3.9145907473309607,0,0,0,10,,77
12783,2044.0,39.8,60658.0,175000.0,22816.0,123.0,193.0,858.0,337.0,16.487279843444227,169.0,8.268101761252446,10,10,0,0,9945.0,54
12784,38.0,64.8,-666666666.0,-666666666.0,6334.0,0.0,0.0,-666666666.0,23.0,60.526315789473685,0.0,0.0,0,0,0,0,-666666666.0,79
12785,939.0,43.2,51250.0,181500.0,29347.0,31.0,93.0,1193.0,57.0,6.0702875399361025,81.0,8.626198083067093,0,12,12,0,,51
12786,450.0,61.1,47717.0,169400.0,28378.0,45.0,82.0,850.0,136.0,30.22222222222222,0.0,0.0,0,0,0,0,4455.0,57
12787,244.0,50.9,57679.0,138800.0,27598.0,22.0,5.0,-666666666.0,19.0,7.786885245901639,11.0,4.508196721311475,0,0,0,5,1635.0,79
12788,3038.0,43.6,47404.0,167200.0,17596.0,119.0,262.0,846.0,317.0,10.43449637919684,101.0,3.324555628703094,0,0,0,0,,44
12789,2059.0,35.0,51964.0,131000.0,27930.0,185.0,202.0,797.0,367.0,17.824186498300147,86.0,4.1767848470131135,7,50,16,37,,35
12790,4397.0,43.9,52607.0,163400.0,26541.0,251.0,382.0,1006.0,491.0,11.166704571298613,204.0,4.639526950193313,28,51,23,22,,50
12791,869.0,33.1,70163.0,315800.0,20456.0,48.0,30.0,819.0,110.0,12.658227848101266,92.0,10.586881472957423,0,0,0,0,11240.0,50
12792,227.0,35.4,36985.0,151300.0,20470.0,15.0,13.0,-666666666.0,57.0,25.110132158590307,17.0,7.488986784140969,0,0,0,8,2090.0,51
12801,14422.0,39.1,46305.0,150800.0,27147.0,920.0,1471.0,821.0,2288.0,15.864651227291638,669.0,4.638746359728193,145,359,149,254,91945.0,79
12803,8386.0,42.5,61906.0,175400.0,29254.0,373.0,805.0,907.0,608.0,7.250178869544479,274.0,3.2673503458144526,84,175,54,237,,58
12804,26477.0,45.7,65224.0,216500.0,34945.0,2167.0,2951.0,1016.0,2161.0,8.16180080824867,650.0,2.4549609094685954,156,554,249,569,,36
12808,399.0,63.6,70125.0,282300.0,43684.0,71.0,42.0,-666666666.0,0.0,0.0,14.0,3.508771929824561,3,6,3,0,,38
12809,3385.0,47.1,52971.0,153700.0,27256.0,234.0,336.0,911.0,489.0,14.446085672082718,122.0,3.604135893648449,35,106,71,16,,42
